sample_id,grade,turn_index,speaker,character_count
HNMU-G6-R0232-STT7,6,5,HS,104
HNMU-G6-R0232-STT7,6,6,AI,60
HNMU-G6-R0233-STT8,6,1,HS,99
HNMU-G6-R0233-STT8,6,2,AI,137
HNMU-G6-R0233-STT8,6,3,HS,47
HNMU-G6-R0233-STT8,6,4,AI,83
HNMU-G6-R0233-STT8,6,5,HS,102
HNMU-G6-R0233-STT8,6,6,AI,73
HNMU-G6-R0235-STT10,6,1,HS,86
HNMU-G6-R0235-STT10,6,2,AI,112
HNMU-G6-R0235-STT10,6,3,HS,48
HNMU-G6-R0235-STT10,6,4,AI,75
HNMU-G6-R0235-STT10,6,5,HS,77
HNMU-G6-R0235-STT10,6,6,AI,60
HNMU-G6-R0236-STT11,6,1,HS,68
HNMU-G6-R0236-STT11,6,2,AI,105
HNMU-G6-R0236-STT11,6,3,HS,31
HNMU-G6-R0236-STT11,6,4,AI,99
HNMU-G6-R0236-STT11,6,5,HS,66
HNMU-G6-R0236-STT11,6,6,AI,78
HNMU-G6-R0237-STT12,6,1,HS,69
HNMU-G6-R0237-STT12,6,2,AI,109
HNMU-G6-R0237-STT12,6,3,HS,38
HNMU-G6-R0237-STT12,6,4,AI,80
HNMU-G6-R0237-STT12,6,5,HS,104
HNMU-G6-R0237-STT12,6,6,AI,74
HNMU-G6-R0238-STT13,6,1,HS,66
HNMU-G6-R0238-STT13,6,2,AI,112
HNMU-G6-R0238-STT13,6,3,HS,20
HNMU-G6-R0238-STT13,6,4,AI,105
HNMU-G6-R0238-STT13,6,5,HS,100
HNMU-G6-R0238-STT13,6,6,AI,50
HNMU-G6-R0239-STT14,6,1,HS,95
HNMU-G6-R0239-STT14,6,2,AI,131
HNMU-G6-R0239-STT14,6,3,HS,24
HNMU-G6-R0239-STT14,6,4,AI,72
HNMU-G6-R0239-STT14,6,5,HS,37
HNMU-G6-R0239-STT14,6,6,AI,81
HNMU-G6-R0239-STT14,6,7,HS,53
HNMU-G6-R0239-STT14,6,8,AI,64
HNMU-G7-R0002-STT1,7,1,HS,83
HNMU-G7-R0002-STT1,7,2,AI,127
HNMU-G7-R0002-STT1,7,3,HS,36
HNMU-G7-R0002-STT1,7,4,AI,84
HNMU-G7-R0002-STT1,7,5,HS,30
HNMU-G7-R0002-STT1,7,6,AI,53
HNMU-G7-R0003-STT2,7,1,HS,36
HNMU-G7-R0003-STT2,7,2,AI,88
HNMU-G7-R0003-STT2,7,3,HS,50
HNMU-G7-R0003-STT2,7,4,AI,126
HNMU-G7-R0003-STT2,7,5,HS,32
HNMU-G7-R0003-STT2,7,6,AI,38
HNMU-G7-R0004-STT3,7,1,HS,63
HNMU-G7-R0004-STT3,7,2,AI,114
HNMU-G7-R0004-STT3,7,3,HS,21
HNMU-G7-R0004-STT3,7,4,AI,160
HNMU-G7-R0004-STT3,7,5,HS,55
HNMU-G7-R0004-STT3,7,6,AI,43
HNMU-G7-R0005-STT4,7,1,HS,64
HNMU-G7-R0005-STT4,7,2,AI,137
HNMU-G7-R0005-STT4,7,3,HS,54
HNMU-G7-R0005-STT4,7,4,AI,78
HNMU-G7-R0005-STT4,7,5,HS,64
HNMU-G7-R0005-STT4,7,6,AI,49
HNMU-G7-R0006-STT5,7,1,HS,88
HNMU-G7-R0006-STT5,7,2,AI,125
HNMU-G7-R0006-STT5,7,3,HS,27
HNMU-G7-R0006-STT5,7,4,AI,139
HNMU-G7-R0006-STT5,7,5,HS,58
HNMU-G7-R0007-STT6,7,1,HS,69
HNMU-G7-R0007-STT6,7,2,AI,97
HNMU-G7-R0007-STT6,7,3,HS,42
HNMU-G7-R0007-STT6,7,4,AI,82
HNMU-G7-R0007-STT6,7,5,HS,31
HNMU-G7-R0007-STT6,7,6,AI,75
HNMU-G7-R0007-STT6,7,7,HS,38
HNMU-G7-R0008-STT7,7,1,HS,71
HNMU-G7-R0008-STT7,7,2,AI,82
HNMU-G7-R0008-STT7,7,3,HS,37
HNMU-G7-R0008-STT7,7,4,AI,94
HNMU-G7-R0008-STT7,7,5,HS,28
HNMU-G7-R0008-STT7,7,6,AI,77
HNMU-G7-R0009-STT8,7,1,HS,89
HNMU-G7-R0009-STT8,7,2,AI,102
HNMU-G7-R0009-STT8,7,3,HS,44
HNMU-G7-R0009-STT8,7,4,AI,81
HNMU-G7-R0009-STT8,7,5,HS,67
HNMU-G7-R0009-STT8,7,6,AI,72
HNMU-G7-R0011-STT10,7,1,HS,67
HNMU-G7-R0011-STT10,7,2,AI,143
HNMU-G7-R0011-STT10,7,3,HS,53
HNMU-G7-R0011-STT10,7,4,AI,45
HNMU-G7-R0011-STT10,7,5,HS,34
HNMU-G7-R0012-STT11,7,1,HS,64
HNMU-G7-R0012-STT11,7,2,AI,82
HNMU-G7-R0012-STT11,7,3,HS,23
HNMU-G7-R0012-STT11,7,4,AI,89
HNMU-G7-R0012-STT11,7,5,HS,22
HNMU-G7-R0012-STT11,7,6,AI,89
HNMU-G7-R0012-STT11,7,7,HS,74
HNMU-G7-R0012-STT11,7,8,AI,64
HNMU-G7-R0013-STT12,7,1,HS,85
HNMU-G7-R0013-STT12,7,2,AI,125
HNMU-G7-R0013-STT12,7,3,HS,70
HNMU-G7-R0013-STT12,7,4,AI,143
HNMU-G7-R0013-STT12,7,5,HS,50
HNMU-G7-R0013-STT12,7,6,AI,75
HNMU-G7-R0014-STT13,7,1,HS,65
HNMU-G7-R0014-STT13,7,2,AI,91
HNMU-G7-R0014-STT13,7,3,HS,59
HNMU-G7-R0014-STT13,7,4,AI,55
HNMU-G7-R0014-STT13,7,5,HS,37
HNMU-G7-R0014-STT13,7,6,AI,73
HNMU-G7-R0014-STT13,7,7,HS,72
HNMU-G7-R0015-STT14,7,1,HS,85
HNMU-G7-R0015-STT14,7,2,AI,89
HNMU-G7-R0015-STT14,7,3,HS,33
HNMU-G7-R0015-STT14,7,4,AI,76
HNMU-G7-R0015-STT14,7,5,HS,13
HNMU-G7-R0015-STT14,7,6,AI,61
HNMU-G7-R0015-STT14,7,7,HS,86
HNMU-G7-R0015-STT14,7,8,AI,58
HNMU-G7-R0018-STT3,7,1,HS,48
HNMU-G7-R0018-STT3,7,2,AI,63
HNMU-G7-R0018-STT3,7,3,HS,13
HNMU-G7-R0018-STT3,7,4,AI,37
HNMU-G7-R0018-STT3,7,5,HS,13
HNMU-G7-R0018-STT3,7,6,AI,114
HNMU-G7-R0018-STT3,7,7,HS,58
HNMU-G7-R0019-STT4,7,1,HS,64
HNMU-G7-R0019-STT4,7,2,AI,115
HNMU-G7-R0019-STT4,7,3,HS,32
HNMU-G7-R0019-STT4,7,4,AI,114
HNMU-G7-R0019-STT4,7,5,HS,31
HNMU-G7-R0020-STT5,7,1,HS,68
HNMU-G7-R0020-STT5,7,2,AI,101
HNMU-G7-R0020-STT5,7,3,HS,19
HNMU-G7-R0020-STT5,7,4,AI,151
HNMU-G7-R0020-STT5,7,5,HS,60
HNMU-G7-R0021-STT6,7,1,HS,62
HNMU-G7-R0021-STT6,7,2,AI,79
HNMU-G7-R0021-STT6,7,3,HS,21
HNMU-G7-R0021-STT6,7,4,AI,69
HNMU-G7-R0021-STT6,7,5,HS,29
HNMU-G7-R0021-STT6,7,6,AI,104
HNMU-G7-R0021-STT6,7,7,HS,25
HNMU-G7-R0024-STT9,7,1,HS,84
HNMU-G7-R0024-STT9,7,2,AI,107
HNMU-G7-R0024-STT9,7,3,HS,47
HNMU-G7-R0024-STT9,7,4,AI,114
HNMU-G7-R0024-STT9,7,5,HS,42
HNMU-G7-R0024-STT9,7,6,AI,52
HNMU-G7-R0025-STT10,7,1,HS,77
HNMU-G7-R0025-STT10,7,2,AI,123
HNMU-G7-R0025-STT10,7,3,HS,47
HNMU-G7-R0025-STT10,7,4,AI,84
HNMU-G7-R0025-STT10,7,5,HS,41
HNMU-G7-R0026-STT11,7,1,HS,80
HNMU-G7-R0026-STT11,7,2,AI,93
HNMU-G7-R0026-STT11,7,3,HS,16
HNMU-G7-R0026-STT11,7,4,AI,47
HNMU-G7-R0026-STT11,7,5,HS,55
HNMU-G7-R0026-STT11,7,6,AI,54
HNMU-G7-R0026-STT11,7,7,HS,57
HNMU-G7-R0027-STT12,7,1,HS,71
HNMU-G7-R0027-STT12,7,2,AI,64
HNMU-G7-R0027-STT12,7,3,HS,16
HNMU-G7-R0027-STT12,7,4,AI,68
HNMU-G7-R0027-STT12,7,5,HS,43
HNMU-G7-R0027-STT12,7,6,AI,60
HNMU-G7-R0027-STT12,7,7,HS,34
HNMU-G7-R0028-STT13,7,1,HS,78
HNMU-G7-R0028-STT13,7,2,AI,130
HNMU-G7-R0028-STT13,7,3,HS,38
HNMU-G7-R0028-STT13,7,4,AI,67
HNMU-G7-R0028-STT13,7,5,HS,50
HNMU-G7-R0029-STT14,7,1,HS,89
HNMU-G7-R0029-STT14,7,2,AI,109
HNMU-G7-R0029-STT14,7,3,HS,56
HNMU-G7-R0029-STT14,7,4,AI,90
HNMU-G7-R0029-STT14,7,5,HS,69
HNMU-G7-R0030-STT1,7,1,HS,85
HNMU-G7-R0030-STT1,7,2,AI,147
HNMU-G7-R0030-STT1,7,3,HS,24
HNMU-G7-R0030-STT1,7,4,AI,125
HNMU-G7-R0030-STT1,7,5,HS,57
HNMU-G7-R0030-STT1,7,6,AI,46
HNMU-G7-R0031-STT2,7,1,HS,57
HNMU-G7-R0031-STT2,7,2,AI,172
HNMU-G7-R0031-STT2,7,3,HS,13
HNMU-G7-R0031-STT2,7,4,AI,92
HNMU-G7-R0031-STT2,7,5,HS,25
HNMU-G7-R0032-STT3,7,1,HS,65
HNMU-G7-R0032-STT3,7,2,AI,101
HNMU-G7-R0032-STT3,7,3,HS,46
HNMU-G7-R0032-STT3,7,4,AI,100
HNMU-G7-R0032-STT3,7,5,HS,57
HNMU-G7-R0033-STT4,7,1,HS,64
HNMU-G7-R0033-STT4,7,2,AI,148
HNMU-G7-R0033-STT4,7,3,HS,36
HNMU-G7-R0033-STT4,7,4,AI,83
HNMU-G7-R0033-STT4,7,5,HS,35
HNMU-G7-R0034-STT5,7,1,HS,106
HNMU-G7-R0034-STT5,7,2,AI,103
HNMU-G7-R0034-STT5,7,3,HS,27
HNMU-G7-R0034-STT5,7,4,AI,66
HNMU-G7-R0034-STT5,7,5,HS,23
HNMU-G7-R0034-STT5,7,6,AI,100
HNMU-G7-R0034-STT5,7,7,HS,48
HNMU-G7-R0035-STT6,7,1,HS,80
HNMU-G7-R0035-STT6,7,2,AI,113
HNMU-G7-R0035-STT6,7,3,HS,39
HNMU-G7-R0035-STT6,7,4,AI,114
HNMU-G7-R0036-STT7,7,1,HS,51
HNMU-G7-R0036-STT7,7,2,AI,115
HNMU-G7-R0036-STT7,7,3,HS,37
HNMU-G7-R0036-STT7,7,4,AI,58
HNMU-G7-R0036-STT7,7,5,HS,49
HNMU-G7-R0036-STT7,7,6,AI,61
HNMU-G7-R0037-STT8,7,1,HS,82
HNMU-G7-R0037-STT8,7,2,AI,154
HNMU-G7-R0037-STT8,7,3,HS,11
HNMU-G7-R0037-STT8,7,4,AI,89
HNMU-G7-R0037-STT8,7,5,HS,40
HNMU-G7-R0038-STT9,7,1,HS,74
HNMU-G7-R0038-STT9,7,2,AI,131
HNMU-G7-R0038-STT9,7,3,HS,20
HNMU-G7-R0038-STT9,7,4,AI,74
HNMU-G7-R0038-STT9,7,5,HS,68
HNMU-G7-R0039-STT10,7,1,HS,58
HNMU-G7-R0039-STT10,7,2,AI,114
HNMU-G7-R0039-STT10,7,3,HS,31
HNMU-G7-R0039-STT10,7,4,AI,92
HNMU-G7-R0039-STT10,7,5,HS,65
HNMU-G7-R0040-STT11,7,1,HS,86
HNMU-G7-R0040-STT11,7,2,AI,89
HNMU-G7-R0040-STT11,7,3,HS,23
HNMU-G7-R0040-STT11,7,4,AI,66
HNMU-G7-R0040-STT11,7,5,HS,29
HNMU-G7-R0040-STT11,7,6,AI,144
HNMU-G7-R0040-STT11,7,7,HS,90
HNMU-G7-R0041-STT12,7,1,HS,64
HNMU-G7-R0041-STT12,7,2,AI,75
HNMU-G7-R0041-STT12,7,3,HS,17
HNMU-G7-R0041-STT12,7,4,AI,115
HNMU-G7-R0041-STT12,7,5,HS,19
HNMU-G7-R0041-STT12,7,6,AI,100
HNMU-G7-R0042-STT13,7,1,HS,55
HNMU-G7-R0042-STT13,7,2,AI,117
HNMU-G7-R0042-STT13,7,3,HS,35
HNMU-G7-R0042-STT13,7,4,AI,140
HNMU-G7-R0042-STT13,7,5,HS,69
HNMU-G7-R0043-STT14,7,1,HS,112
HNMU-G7-R0043-STT14,7,2,AI,103
HNMU-G7-R0043-STT14,7,3,HS,23
HNMU-G7-R0043-STT14,7,4,AI,138
HNMU-G7-R0043-STT14,7,5,HS,83
HNMU-G7-R0043-STT14,7,6,AI,59
HNMU-G7-R0058-STT1,7,1,HS,71
HNMU-G7-R0058-STT1,7,2,AI,132
HNMU-G7-R0058-STT1,7,3,HS,37
HNMU-G7-R0058-STT1,7,4,AI,120
HNMU-G7-R0058-STT1,7,5,HS,48
HNMU-G7-R0058-STT1,7,6,AI,71
HNMU-G7-R0059-STT2,7,1,HS,97
HNMU-G7-R0059-STT2,7,2,AI,104
HNMU-G7-R0059-STT2,7,3,HS,45
HNMU-G7-R0059-STT2,7,4,AI,138
HNMU-G7-R0059-STT2,7,5,HS,62
HNMU-G7-R0060-STT3,7,1,HS,63
HNMU-G7-R0060-STT3,7,2,AI,53
HNMU-G7-R0060-STT3,7,3,HS,56
HNMU-G7-R0060-STT3,7,4,AI,112
HNMU-G7-R0060-STT3,7,5,HS,79
HNMU-G7-R0061-STT4,7,1,HS,55
HNMU-G7-R0061-STT4,7,2,AI,82
HNMU-G7-R0061-STT4,7,3,HS,51
HNMU-G7-R0061-STT4,7,4,AI,104
HNMU-G7-R0061-STT4,7,5,HS,38
HNMU-G7-R0061-STT4,7,6,AI,64
HNMU-G7-R0062-STT5,7,1,HS,146
HNMU-G7-R0062-STT5,7,2,AI,110
HNMU-G7-R0062-STT5,7,3,HS,66
HNMU-G7-R0062-STT5,7,4,AI,124
HNMU-G7-R0062-STT5,7,5,HS,80
HNMU-G7-R0062-STT5,7,6,AI,170
HNMU-G7-R0063-STT6,7,1,HS,67
HNMU-G7-R0063-STT6,7,2,AI,106
HNMU-G7-R0063-STT6,7,3,HS,52
HNMU-G7-R0063-STT6,7,4,AI,128
HNMU-G7-R0063-STT6,7,5,HS,114
HNMU-G7-R0063-STT6,7,6,AI,180
HNMU-G7-R0066-STT9,7,1,HS,89
HNMU-G7-R0066-STT9,7,2,AI,73
HNMU-G7-R0066-STT9,7,3,HS,46
HNMU-G7-R0066-STT9,7,4,AI,81
HNMU-G7-R0066-STT9,7,5,HS,29
HNMU-G7-R0066-STT9,7,6,AI,87
HNMU-G7-R0066-STT9,7,7,HS,58
HNMU-G7-R0067-STT10,7,1,HS,64
HNMU-G7-R0067-STT10,7,2,AI,102
HNMU-G7-R0067-STT10,7,3,HS,70
HNMU-G7-R0067-STT10,7,4,AI,115
HNMU-G7-R0067-STT10,7,5,HS,47
HNMU-G7-R0067-STT10,7,6,AI,69
HNMU-G7-R0069-STT12,7,1,HS,77
HNMU-G7-R0069-STT12,7,2,AI,92
HNMU-G7-R0069-STT12,7,3,HS,47
HNMU-G7-R0069-STT12,7,4,AI,65
HNMU-G7-R0069-STT12,7,5,HS,57
HNMU-G7-R0069-STT12,7,6,AI,103
HNMU-G7-R0071-STT14,7,1,HS,104
HNMU-G7-R0071-STT14,7,2,AI,132
HNMU-G7-R0071-STT14,7,3,HS,55
HNMU-G7-R0071-STT14,7,4,AI,80
HNMU-G7-R0071-STT14,7,5,HS,121
HNMU-G7-R0071-STT14,7,6,AI,74
HNMU-G7-R0072-STT1,7,1,HS,87
HNMU-G7-R0072-STT1,7,2,AI,207
HNMU-G7-R0072-STT1,7,3,HS,61
HNMU-G7-R0072-STT1,7,4,AI,130
HNMU-G7-R0072-STT1,7,5,HS,33
HNMU-G7-R0073-STT2,7,1,HS,60
HNMU-G7-R0073-STT2,7,2,AI,106
HNMU-G7-R0073-STT2,7,3,HS,28
HNMU-G7-R0073-STT2,7,4,AI,93
HNMU-G7-R0073-STT2,7,5,HS,26
HNMU-G7-R0074-STT3,7,1,HS,54
HNMU-G7-R0074-STT3,7,2,AI,136
HNMU-G7-R0074-STT3,7,3,HS,26
HNMU-G7-R0074-STT3,7,4,AI,91
HNMU-G7-R0074-STT3,7,5,HS,20
HNMU-G7-R0074-STT3,7,6,AI,50
HNMU-G7-R0075-STT4,7,1,HS,61
HNMU-G7-R0075-STT4,7,2,AI,166
HNMU-G7-R0075-STT4,7,3,HS,31
HNMU-G7-R0075-STT4,7,4,AI,69
HNMU-G7-R0076-STT5,7,1,HS,73
HNMU-G7-R0076-STT5,7,2,AI,111
HNMU-G7-R0076-STT5,7,3,HS,63
HNMU-G7-R0076-STT5,7,4,AI,155
HNMU-G7-R0076-STT5,7,5,HS,53
HNMU-G7-R0077-STT6,7,1,HS,89
HNMU-G7-R0077-STT6,7,2,AI,137
HNMU-G7-R0077-STT6,7,3,HS,15
HNMU-G7-R0077-STT6,7,4,AI,102
HNMU-G7-R0079-STT8,7,1,HS,84
HNMU-G7-R0079-STT8,7,2,AI,126
HNMU-G7-R0079-STT8,7,3,HS,33
HNMU-G7-R0079-STT8,7,4,AI,87
HNMU-G7-R0079-STT8,7,5,HS,38
HNMU-G7-R0080-STT9,7,1,HS,69
HNMU-G7-R0080-STT9,7,2,AI,70
HNMU-G7-R0080-STT9,7,3,HS,44
HNMU-G7-R0080-STT9,7,4,AI,127
HNMU-G7-R0080-STT9,7,5,HS,51
HNMU-G7-R0081-STT10,7,1,HS,92
HNMU-G7-R0081-STT10,7,2,AI,137
HNMU-G7-R0081-STT10,7,3,HS,11
HNMU-G7-R0081-STT10,7,4,AI,94
HNMU-G7-R0081-STT10,7,5,HS,82
HNMU-G7-R0082-STT11,7,1,HS,107
HNMU-G7-R0082-STT11,7,2,AI,65
HNMU-G7-R0082-STT11,7,3,HS,30
HNMU-G7-R0082-STT11,7,4,AI,60
HNMU-G7-R0082-STT11,7,5,HS,22
HNMU-G7-R0082-STT11,7,6,AI,75
HNMU-G7-R0083-STT12,7,1,HS,56
HNMU-G7-R0083-STT12,7,2,AI,114
HNMU-G7-R0083-STT12,7,3,HS,12
HNMU-G7-R0083-STT12,7,4,AI,62
HNMU-G7-R0083-STT12,7,5,HS,33
HNMU-G7-R0083-STT12,7,6,AI,31
HNMU-G7-R0084-STT13,7,1,HS,97
HNMU-G7-R0084-STT13,7,2,AI,157
HNMU-G7-R0084-STT13,7,3,HS,66
HNMU-G7-R0084-STT13,7,4,AI,71
HNMU-G7-R0085-STT14,7,1,HS,102
HNMU-G7-R0085-STT14,7,2,AI,161
HNMU-G7-R0085-STT14,7,3,HS,28
HNMU-G7-R0085-STT14,7,4,AI,109
HNMU-G7-R0101-STT2,7,1,HS,82
HNMU-G7-R0101-STT2,7,2,AI,84
HNMU-G7-R0101-STT2,7,3,HS,20
HNMU-G7-R0101-STT2,7,4,AI,109
HNMU-G7-R0101-STT2,7,5,HS,20
HNMU-G7-R0104-STT5,7,1,HS,77
HNMU-G7-R0104-STT5,7,2,AI,78
HNMU-G7-R0104-STT5,7,3,HS,31
HNMU-G7-R0104-STT5,7,4,AI,95
HNMU-G7-R0104-STT5,7,5,HS,47
HNMU-G7-R0104-STT5,7,6,AI,58
HNMU-G7-R0105-STT6,7,1,HS,94
HNMU-G7-R0105-STT6,7,2,AI,123
HNMU-G7-R0105-STT6,7,3,HS,34
HNMU-G7-R0105-STT6,7,4,AI,131
HNMU-G7-R0105-STT6,7,5,HS,45
HNMU-G7-R0106-STT7,7,1,HS,52
HNMU-G7-R0106-STT7,7,2,AI,133
HNMU-G7-R0106-STT7,7,3,HS,33
HNMU-G7-R0106-STT7,7,4,AI,55
HNMU-G7-R0106-STT7,7,5,HS,29
HNMU-G7-R0107-STT8,7,1,HS,75
HNMU-G7-R0107-STT8,7,2,AI,73
HNMU-G7-R0107-STT8,7,3,HS,31
HNMU-G7-R0107-STT8,7,4,AI,94
HNMU-G7-R0107-STT8,7,5,HS,19
HNMU-G7-R0107-STT8,7,6,AI,67
HNMU-G7-R0109-STT10,7,1,HS,64
HNMU-G7-R0109-STT10,7,2,AI,68
HNMU-G7-R0109-STT10,7,3,HS,56
HNMU-G7-R0109-STT10,7,4,AI,97
HNMU-G7-R0109-STT10,7,5,HS,27
HNMU-G7-R0109-STT10,7,6,AI,42
HNMU-G7-R0110-STT11,7,1,HS,58
HNMU-G7-R0110-STT11,7,2,AI,98
HNMU-G7-R0110-STT11,7,3,HS,52
HNMU-G7-R0110-STT11,7,4,AI,68
HNMU-G7-R0110-STT11,7,5,HS,23
HNMU-G7-R0110-STT11,7,6,AI,40
HNMU-G7-R0111-STT12,7,1,HS,87
HNMU-G7-R0111-STT12,7,2,AI,74
HNMU-G7-R0111-STT12,7,3,HS,17
HNMU-G7-R0111-STT12,7,4,AI,98
HNMU-G7-R0111-STT12,7,5,HS,44
HNMU-G7-R0114-STT1,7,1,HS,65
HNMU-G7-R0114-STT1,7,2,AI,111
HNMU-G7-R0114-STT1,7,3,HS,19
HNMU-G7-R0114-STT1,7,4,AI,118
HNMU-G7-R0114-STT1,7,5,HS,66
HNMU-G7-R0115-STT2,7,1,HS,92
HNMU-G7-R0115-STT2,7,2,AI,88
HNMU-G7-R0115-STT2,7,3,HS,19
HNMU-G7-R0115-STT2,7,4,AI,86
HNMU-G7-R0117-STT4,7,1,HS,95
HNMU-G7-R0117-STT4,7,2,AI,58
HNMU-G7-R0117-STT4,7,3,HS,18
HNMU-G7-R0117-STT4,7,4,AI,74
HNMU-G7-R0117-STT4,7,5,HS,18
HNMU-G7-R0118-STT5,7,1,HS,86
HNMU-G7-R0118-STT5,7,2,AI,123
HNMU-G7-R0118-STT5,7,3,HS,27
HNMU-G7-R0118-STT5,7,4,AI,99
HNMU-G7-R0118-STT5,7,5,HS,54
HNMU-G7-R0119-STT6,7,1,HS,73
HNMU-G7-R0119-STT6,7,2,AI,116
HNMU-G7-R0119-STT6,7,3,HS,56
HNMU-G7-R0119-STT6,7,4,AI,69
HNMU-G7-R0119-STT6,7,5,HS,65
HNMU-G7-R0121-STT8,7,1,HS,84
HNMU-G7-R0121-STT8,7,2,AI,88
HNMU-G7-R0121-STT8,7,3,HS,30
HNMU-G7-R0121-STT8,7,4,AI,121
HNMU-G7-R0121-STT8,7,5,HS,52
HNMU-G7-R0122-STT9,7,1,HS,97
HNMU-G7-R0122-STT9,7,2,AI,153
HNMU-G7-R0122-STT9,7,3,HS,41
HNMU-G7-R0122-STT9,7,4,AI,101
HNMU-G7-R0122-STT9,7,5,HS,49
HNMU-G7-R0124-STT11,7,1,HS,67
HNMU-G7-R0124-STT11,7,2,AI,86
HNMU-G7-R0124-STT11,7,3,HS,90
HNMU-G7-R0124-STT11,7,4,AI,133
HNMU-G7-R0124-STT11,7,5,HS,57
HNMU-G7-R0125-STT12,7,1,HS,94
HNMU-G7-R0125-STT12,7,2,AI,166
HNMU-G7-R0125-STT12,7,3,HS,62
HNMU-G7-R0125-STT12,7,4,AI,77
HNMU-G7-R0126-STT13,7,1,HS,84
HNMU-G7-R0126-STT13,7,2,AI,170
HNMU-G7-R0126-STT13,7,3,HS,54
HNMU-G7-R0126-STT13,7,4,AI,70
HNMU-G7-R0127-STT14,7,1,HS,100
HNMU-G7-R0127-STT14,7,2,AI,105
HNMU-G7-R0127-STT14,7,3,HS,69
HNMU-G7-R0127-STT14,7,4,AI,109
HNMU-G7-R0127-STT14,7,5,HS,59
HNMU-G7-R0142-STT1,7,1,HS,56
HNMU-G7-R0142-STT1,7,2,AI,79
HNMU-G7-R0142-STT1,7,3,HS,52
HNMU-G7-R0142-STT1,7,4,AI,164
HNMU-G7-R0142-STT1,7,5,HS,66
HNMU-G7-R0142-STT1,7,6,AI,64
HNMU-G7-R0143-STT2,7,1,HS,80
HNMU-G7-R0143-STT2,7,2,AI,110
HNMU-G7-R0143-STT2,7,3,HS,45
HNMU-G7-R0143-STT2,7,4,AI,120
HNMU-G7-R0143-STT2,7,5,HS,38
HNMU-G7-R0143-STT2,7,6,AI,59
HNMU-G7-R0144-STT3,7,1,HS,74
HNMU-G7-R0144-STT3,7,2,AI,105
HNMU-G7-R0144-STT3,7,3,HS,32
HNMU-G7-R0144-STT3,7,4,AI,125
HNMU-G7-R0144-STT3,7,5,HS,61
HNMU-G7-R0144-STT3,7,6,AI,42
HNMU-G7-R0145-STT4,7,1,HS,80
HNMU-G7-R0145-STT4,7,2,AI,146
HNMU-G7-R0145-STT4,7,3,HS,52
HNMU-G7-R0145-STT4,7,4,AI,121
HNMU-G7-R0145-STT4,7,5,HS,68
HNMU-G7-R0146-STT5,7,1,HS,85
HNMU-G7-R0146-STT5,7,2,AI,118
HNMU-G7-R0146-STT5,7,3,HS,60
HNMU-G7-R0146-STT5,7,4,AI,104
HNMU-G7-R0146-STT5,7,5,HS,66
HNMU-G7-R0146-STT5,7,6,AI,45
HNMU-G7-R0147-STT6,7,1,HS,66
HNMU-G7-R0147-STT6,7,2,AI,198
HNMU-G7-R0147-STT6,7,3,HS,91
HNMU-G7-R0147-STT6,7,4,AI,107
HNMU-G7-R0147-STT6,7,5,HS,21
HNMU-G7-R0148-STT7,7,1,HS,74
HNMU-G7-R0148-STT7,7,2,AI,130
HNMU-G7-R0148-STT7,7,3,HS,49
HNMU-G7-R0148-STT7,7,4,AI,109
HNMU-G7-R0148-STT7,7,5,HS,76
HNMU-G7-R0149-STT8,7,1,HS,54
HNMU-G7-R0149-STT8,7,2,AI,105
HNMU-G7-R0149-STT8,7,3,HS,75
HNMU-G7-R0149-STT8,7,4,AI,134
HNMU-G7-R0149-STT8,7,5,HS,91
HNMU-G7-R0150-STT9,7,1,HS,69
HNMU-G7-R0150-STT9,7,2,AI,214
HNMU-G7-R0150-STT9,7,3,HS,69
HNMU-G7-R0150-STT9,7,4,AI,81
HNMU-G7-R0150-STT9,7,5,HS,57
HNMU-G7-R0151-STT10,7,1,HS,90
HNMU-G7-R0151-STT10,7,2,AI,94
HNMU-G7-R0151-STT10,7,3,HS,71
HNMU-G7-R0151-STT10,7,4,AI,110
HNMU-G7-R0151-STT10,7,5,HS,102
HNMU-G7-R0152-STT11,7,1,HS,82
HNMU-G7-R0152-STT11,7,2,AI,169
HNMU-G7-R0152-STT11,7,3,HS,47
HNMU-G7-R0152-STT11,7,4,AI,78
HNMU-G7-R0152-STT11,7,5,HS,64
HNMU-G7-R0153-STT12,7,1,HS,109
HNMU-G7-R0153-STT12,7,2,AI,204
HNMU-G7-R0153-STT12,7,3,HS,17
HNMU-G7-R0153-STT12,7,4,AI,110
HNMU-G7-R0153-STT12,7,5,HS,44
HNMU-G7-R0156-STT1,7,1,HS,98
HNMU-G7-R0156-STT1,7,2,AI,88
HNMU-G7-R0156-STT1,7,3,HS,50
HNMU-G7-R0156-STT1,7,4,AI,121
HNMU-G7-R0156-STT1,7,5,HS,45
HNMU-G7-R0156-STT1,7,6,AI,131
HNMU-G7-R0156-STT1,7,7,HS,67
HNMU-G7-R0156-STT1,7,8,AI,70
HNMU-G7-R0156-STT1,7,9,HS,64
HNMU-G7-R0156-STT1,7,10,AI,49
HNMU-G7-R0157-STT2,7,1,HS,54
HNMU-G7-R0157-STT2,7,2,AI,87
HNMU-G7-R0157-STT2,7,3,HS,46
HNMU-G7-R0157-STT2,7,4,AI,65
HNMU-G7-R0157-STT2,7,5,HS,40
HNMU-G7-R0157-STT2,7,6,AI,96
HNMU-G7-R0157-STT2,7,7,HS,49
HNMU-G7-R0157-STT2,7,8,AI,65
